"nombre","run","serie","tipoentidad","row","categoria","instrumento"
"BTG PACTUAL DEUDA LATAM DÓLAR FONDO DE INVERSIÓN","7173","A","FIRES","AAAw+cAAhAABP4HABA","Renta Fija - > 365 dias","CFI"
"BTG PACTUAL DEUDA LATINOAMERICANA FONDO DE INVERSION","7141","UNICA","FIRES","AAAw+cAAhAABP4HAAp","Renta Fija - > 365 dias","CFI"
"BTG PACTUAL DEUDA PRIVADA FONDO DE INVERSION","9571","A","FINRE","AAAw+cAAhAABP4TAAA","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA FONDO DE INVERSION","9571","E","FINRE","AAAw+cAAhAABP4TAAA","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA FONDO DE INVERSION","9571","F","FINRE","AAAw+cAAhAABP4TAAA","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA FONDO DE INVERSION","9571","I","FINRE","AAAw+cAAhAABP4TAAA","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA INMOBILIARIA FONDO DE INVERSIÓN","10487","A","FINRE","AAAw+cAAhAABQK9AAL","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA INMOBILIARIA FONDO DE INVERSIÓN","10487","B","FINRE","AAAw+cAAhAABQK9AAL","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA INMOBILIARIA FONDO DE INVERSIÓN","10487","BTGP","FINRE","AAAw+cAAhAABQK9AAL","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA INMOBILIARIA FONDO DE INVERSIÓN","10487","C","FINRE","AAAw+cAAhAABQK9AAL","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA INMOBILIARIA FONDO DE INVERSIÓN","10487","I","FINRE","AAAw+cAAhAABQK9AAL","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA INMOBILIARIA II FONDO DE INVERSIÓN","10678","A","FINRE","AAAw+cAAhAABQK+AAo","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA INMOBILIARIA II FONDO DE INVERSIÓN","10678","B","FINRE","AAAw+cAAhAABQK+AAo","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA INMOBILIARIA II FONDO DE INVERSIÓN","10678","BTGP","FINRE","AAAw+cAAhAABQK+AAo","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA INMOBILIARIA II FONDO DE INVERSIÓN","10678","C","FINRE","AAAw+cAAhAABQK+AAo","Sin clasificacion","CFI"
"BTG PACTUAL DEUDA PRIVADA INMOBILIARIA II FONDO DE INVERSIÓN","10678","I","FINRE","AAAw+cAAhAABQK+AAo","Sin clasificacion","CFI"
"BTG PACTUAL ETF LATAM EQUITIES FONDO DE INVERSIÓN","10842","UNICA","FIRES","AAAw+cAAhAABQlWAAD","Sin clasificacion","CFI"
"BTG PACTUAL ETF S&P 500 FONDO DE INVERSIÓN","10820","UNICA","FIRES","AAAw+cAAhAABQK9AA7","Sin clasificacion","CFI"
"BTG PACTUAL ETF TOTAL WORLD EQUITIES FONDO DE INVERSIÓN","10809","UNICA","FIRES","AAAw+cAAhAABQK9AA5","Sin clasificacion","CFI"
"BTG PACTUAL GLOBAL LEADERS FONDO DE INVERSIÓN","9527","A","FIRES","AAAw+cAAhAABP4RAA4","Renta Variable - All/Large Cap","CFI"
"BTG PACTUAL HAMILTON LANE GPA FONDO DE INVERSIÓN","10174","A","FINRE","AAAw+cAAhAABQKFAAi","Sin clasificacion","CFI"
"BTG PACTUAL HAMILTON LANE GPA FONDO DE INVERSIÓN","10174","B","FINRE","AAAw+cAAhAABQKFAAi","Sin clasificacion","CFI"
"BTG PACTUAL HAMILTON LANE GPA FONDO DE INVERSIÓN","10174","I","FINRE","AAAw+cAAhAABQKFAAi","Sin clasificacion","CFI"
"BTG PACTUAL HAMILTON LANE GPA FONDO DE INVERSIÓN","10174","IE","FINRE","AAAw+cAAhAABQKFAAi","Sin clasificacion","CFI"
"BTG PACTUAL HAMILTON LANE PRIVATE DEBT EVERGREEN FONDO DE INVERSIÓN","10365","A","FINRE","AAAw+cAAhAABQKGAA5","Sin clasificacion","CFI"
"BTG PACTUAL HAMILTON LANE PRIVATE DEBT EVERGREEN FONDO DE INVERSIÓN","10365","B","FINRE","AAAw+cAAhAABQKGAA5","Sin clasificacion","CFI"
"BTG PACTUAL HAMILTON LANE PRIVATE DEBT EVERGREEN FONDO DE INVERSIÓN","10365","FUNDADORES","FINRE","AAAw+cAAhAABQKGAA5","Sin clasificacion","CFI"
"BTG PACTUAL HAMILTON LANE PRIVATE DEBT EVERGREEN FONDO DE INVERSIÓN","10365","I","FINRE","AAAw+cAAhAABQKGAA5","Sin clasificacion","CFI"
"BTG PACTUAL HAMILTON LANE PRIVATE DEBT EVERGREEN FONDO DE INVERSIÓN","10365","IE","FINRE","AAAw+cAAhAABQKGAA5","Sin clasificacion","CFI"
"BTG PACTUAL HAMILTON LANE PRIVATE DEBT EVERGREEN FONDO DE INVERSIÓN","10365","X","FINRE","AAAw+cAAhAABQKGAA5","Sin clasificacion","CFI"
"BTG PACTUAL HASHDEX NASDAQ CRYPTO INDEX FONDO DE INVERSIÓN","10228","UNICA","FIRES","AAAw+cAAhAABQKDAAk","Sin clasificacion","CFI"
"BTG PACTUAL LIQUIDEZ ALTERNATIVA FONDO DE INVERSIÓN","10145","A","FIRES","AAAw+cAAhAABQKBAAe","Sin clasificacion","CFI"
"BTG PACTUAL LIQUIDEZ ALTERNATIVA FONDO DE INVERSIÓN","10145","BTGP","FIRES","AAAw+cAAhAABQKBAAe","Sin clasificacion","CFI"
"BTG PACTUAL LIQUIDEZ ALTERNATIVA FONDO DE INVERSIÓN","10145","I","FIRES","AAAw+cAAhAABQKBAAe","Sin clasificacion","CFI"
"BTG PACTUAL LIQUIDEZ ALTERNATIVA FONDO DE INVERSIÓN","10145","T","FIRES","AAAw+cAAhAABQKBAAe","Sin clasificacion","CFI"
"BTG PACTUAL MHE HABITACIONAL FONDO DE INVERSIÓN","9818","A","FINRE","AAAw+cAAhAABP4WAAr","Sin clasificacion","CFI"
"BTG PACTUAL MHE HABITACIONAL FONDO DE INVERSIÓN","9818","BTGP","FINRE","AAAw+cAAhAABP4WAAr","Sin clasificacion","CFI"
"BTG PACTUAL MHE HABITACIONAL FONDO DE INVERSIÓN","9818","I","FINRE","AAAw+cAAhAABP4WAAr","Sin clasificacion","CFI"
"BTG PACTUAL MÉXICO ALPHA FONDO DE INVERSIÓN","10496","A","FIRES","AAAw+cAAhAABQK/AAJ","Sin clasificacion","CFI"
"BTG PACTUAL MÉXICO ALPHA FONDO DE INVERSIÓN","10496","I","FIRES","AAAw+cAAhAABQK/AAJ","Sin clasificacion","CFI"
"BTG PACTUAL MÉXICO ALPHA FONDO DE INVERSIÓN","10496","M","FIRES","AAAw+cAAhAABQK/AAJ","Sin clasificacion","CFI"
"BTG PACTUAL PRIVATE EQUITY - KKR FONDO DE INVERSION","7179","A","FINRE","AAAw+cAAhAABP4IAAE","Sin clasificacion","CFI"
"BTG PACTUAL PRIVATE EQUITY - KKR NAXI FONDO DE INVERSION","7258","A","FINRE","AAAw+cAAhAABP4JAAB","Sin clasificacion","CFI"
"BTG PACTUAL PRIVATE EQUITY – NB CRXX FONDO DE INVERSION","7271","A","FINRE","AAAw+cAAhAABP4IAAx","Sin clasificacion","CFI"
"BTG PACTUAL RENTA FIJA CHILE LARGO PLAZO ETF FONDO DE INVERSIÓN","10841","UNICA","FIRES","AAAw+cAAhAABQlRAAE","Sin clasificacion","CFI"
"BTG PACTUAL RENTA FIJA CHILE MEDIANO PLAZO ETF FONDO DE INVERSIÓN","10777","UNICA","FIRES","AAAw+cAAhAABQK+AA8","Sin clasificacion","CFI"
"BTG PACTUAL RETORNO ESTRATÉGICO FONDO DE INVERSIÓN","9815","UNICA","FIRES","AAAw+cAAhAABP4TAAy","Sin clasificacion","CFI"
"BTG PACTUAL SMALL CAP CHILE FONDO DE INVERSION","7018","U","FIRES","AAAw+cAAhAABP4BAAs","Renta Variable - Mid/Small Cap","CFI"
"BTG PACTUAL VENTURE DEBT II FONDO DE INVERSIÓN","10412","A","FINRE","AAAw+cAAhAABQK+AAC","Sin clasificacion","CFI"
"BTG PACTUAL VENTURE DEBT II FONDO DE INVERSIÓN","10412","B","FINRE","AAAw+cAAhAABQK+AAC","Sin clasificacion","CFI"
"BTG PACTUAL VENTURE DEBT III FONDO DE INVERSIÓN","10657","A","FINRE","AAAw+cAAhAABQK6AAk","Sin clasificacion","CFI"
"BTG PACTUAL VENTURE DEBT III FONDO DE INVERSIÓN","10657","I","FINRE","AAAw+cAAhAABQK6AAk","Sin clasificacion","CFI"
"BTG PACTUAL VENTURE DEBT III FONDO DE INVERSIÓN","10657","M","FINRE","AAAw+cAAhAABQK6AAk","Sin clasificacion","CFI"
"CHILE FONDO DE INVERSION SMALL CAP","7022","BCH","FINRE","AAAw+cAAhAABP4BAAc","Renta Variable - Mid/Small Cap","CFI"
"CHILE FONDO DE INVERSION SMALL CAP","7022","P1","FINRE","AAAw+cAAhAABP4BAAc","Renta Variable - Mid/Small Cap","CFI"
"COMPASS BCP ASIA II PRIVATE EQUITY FONDO DE INVERSIÓN","10003","A","FINRE","AAAw+cAAhAABQKEAAP","Sin clasificacion","CFI"
"COMPASS BCP ASIA II PRIVATE EQUITY FONDO DE INVERSIÓN","10003","B","FINRE","AAAw+cAAhAABQKEAAP","Sin clasificacion","CFI"
"COMPASS BCP ASIA II PRIVATE EQUITY FONDO DE INVERSIÓN","10003","C","FINRE","AAAw+cAAhAABQKEAAP","Sin clasificacion","CFI"
"COMPASS BCP ASIA II PRIVATE EQUITY FONDO DE INVERSIÓN","10003","I","FINRE","AAAw+cAAhAABQKEAAP","Sin clasificacion","CFI"
"COMPASS BCP ASIA II PRIVATE EQUITY FONDO DE INVERSIÓN","10003","R","FINRE","AAAw+cAAhAABQKEAAP","Sin clasificacion","CFI"
"COMPASS BCP IX PRIVATE EQUITY FONDO DE INVERSIÓN","10272","A","FINRE","AAAw+cAAhAABQKFAAq","Sin clasificacion","CFI"
"COMPASS BCP IX PRIVATE EQUITY FONDO DE INVERSIÓN","10272","B","FINRE","AAAw+cAAhAABQKFAAq","Sin clasificacion","CFI"
"COMPASS BCP IX PRIVATE EQUITY FONDO DE INVERSIÓN","10272","C","FINRE","AAAw+cAAhAABQKFAAq","Sin clasificacion","CFI"
"COMPASS BCP IX PRIVATE EQUITY FONDO DE INVERSIÓN","10272","I","FINRE","AAAw+cAAhAABQKFAAq","Sin clasificacion","CFI"
"COMPASS BCP IX PRIVATE EQUITY FONDO DE INVERSIÓN","10272","IA","FINRE","AAAw+cAAhAABQKFAAq","Sin clasificacion","CFI"
"COMPASS BCP IX PRIVATE EQUITY FONDO DE INVERSIÓN","10272","R","FINRE","AAAw+cAAhAABQKFAAq","Sin clasificacion","CFI"
"COMPASS BCP VIII PRIVATE EQUITY FONDO DE INVERSION","9713","A","FINRE","AAAw+cAAhAABP4VAAW","Sin clasificacion","CFI"
"COMPASS BCP VIII PRIVATE EQUITY FONDO DE INVERSION","9713","C","FINRE","AAAw+cAAhAABP4VAAW","Sin clasificacion","CFI"
"COMPASS BCP VIII PRIVATE EQUITY FONDO DE INVERSION","9713","I","FINRE","AAAw+cAAhAABP4VAAW","Sin clasificacion","CFI"
"COMPASS BCP VIII PRIVATE EQUITY FONDO DE INVERSION","9713","IA","FINRE","AAAw+cAAhAABP4VAAW","Sin clasificacion","CFI"
"COMPASS BREP EUROPE VI REAL ESTATE FONDO DE INVERSIÓN","9794","B","FINRE","AAAw+cAAhAABP4UAAy","Sin clasificacion","CFI"
"COMPASS BREP EUROPE VI REAL ESTATE FONDO DE INVERSIÓN","9794","C","FINRE","AAAw+cAAhAABP4UAAy","Sin clasificacion","CFI"
"COMPASS BREP EUROPE VI REAL ESTATE FONDO DE INVERSIÓN","9794","I","FINRE","AAAw+cAAhAABP4UAAy","Sin clasificacion","CFI"
"COMPASS BREP EUROPE VII REAL ESTATE FONDO DE INVERSIÓN","10475","A","FINRE","AAAw+cAAhAABQK+AAM","Sin clasificacion","CFI"
"COMPASS BREP EUROPE VII REAL ESTATE FONDO DE INVERSIÓN","10475","B","FINRE","AAAw+cAAhAABQK+AAM","Sin clasificacion","CFI"
"COMPASS BREP EUROPE VII REAL ESTATE FONDO DE INVERSIÓN","10475","I","FINRE","AAAw+cAAhAABQK+AAM","Sin clasificacion","CFI"
"COMPASS BREP IX REAL ESTATE FONDO DE INVERSION","9696","B","FINRE","AAAw+cAAhAABP4VAAS","Sin clasificacion","CFI"
"COMPASS BREP IX REAL ESTATE FONDO DE INVERSION","9696","C","FINRE","AAAw+cAAhAABP4VAAS","Sin clasificacion","CFI"
"COMPASS BREP IX REAL ESTATE FONDO DE INVERSION","9696","I","FINRE","AAAw+cAAhAABP4VAAS","Sin clasificacion","CFI"
"COMPASS BXD PRIVATE DEBT FONDO DE INVERSIÓN","10595","A","FINRE","AAAw+cAAhAABQK5AAg","Sin clasificacion","CFI"
"COMPASS BXD PRIVATE DEBT FONDO DE INVERSIÓN","10595","B","FINRE","AAAw+cAAhAABQK5AAg","Sin clasificacion","CFI"
"COMPASS BXD PRIVATE DEBT FONDO DE INVERSIÓN","10595","C","FINRE","AAAw+cAAhAABQK5AAg","Sin clasificacion","CFI"
"COMPASS BXD PRIVATE DEBT FONDO DE INVERSIÓN","10595","I","FINRE","AAAw+cAAhAABQK5AAg","Sin clasificacion","CFI"
"COMPASS BXD PRIVATE DEBT FONDO DE INVERSIÓN","10595","R","FINRE","AAAw+cAAhAABQK5AAg","Sin clasificacion","CFI"
"COMPASS BXLS V PRIVATE EQUITY FONDO DE INVERSIÓN","9822","B","FINRE","AAAw+cAAhAABP4WAAt","Sin clasificacion","CFI"
"COMPASS BXLS V PRIVATE EQUITY FONDO DE INVERSIÓN","9822","C","FINRE","AAAw+cAAhAABP4WAAt","Sin clasificacion","CFI"
"COMPASS BXLS V PRIVATE EQUITY FONDO DE INVERSIÓN","9822","I","FINRE","AAAw+cAAhAABP4WAAt","Sin clasificacion","CFI"
"COMPASS BXLS V PRIVATE EQUITY FONDO DE INVERSIÓN","9822","R","FINRE","AAAw+cAAhAABP4WAAt","Sin clasificacion","CFI"
"COMPASS BXLS VI PRIVATE EQUITY FONDO DE INVERSIÓN","10668","A","FINRE","AAAw+cAAhAABQK/AAm","Sin clasificacion","CFI"
"COMPASS BXLS VI PRIVATE EQUITY FONDO DE INVERSIÓN","10668","B","FINRE","AAAw+cAAhAABQK/AAm","Sin clasificacion","CFI"
"COMPASS BXLS VI PRIVATE EQUITY FONDO DE INVERSIÓN","10668","C","FINRE","AAAw+cAAhAABQK/AAm","Sin clasificacion","CFI"
"COMPASS BXLS VI PRIVATE EQUITY FONDO DE INVERSIÓN","10668","I","FINRE","AAAw+cAAhAABQK/AAm","Sin clasificacion","CFI"
"COMPASS BXLS VI PRIVATE EQUITY FONDO DE INVERSIÓN","10668","R","FINRE","AAAw+cAAhAABQK/AAm","Sin clasificacion","CFI"
"COMPASS CINVEN VII PRIVATE EQUITY FONDO DE INVERSION","9731","C","FINRE","AAAw+cAAhAABP4TAAh","Sin clasificacion","CFI"
"COMPASS CINVEN VII PRIVATE EQUITY FONDO DE INVERSION","9731","I","FINRE","AAAw+cAAhAABP4TAAh","Sin clasificacion","CFI"
"COMPASS CINVEN VII PRIVATE EQUITY FONDO DE INVERSION","9731","IA","FINRE","AAAw+cAAhAABP4TAAh","Sin clasificacion","CFI"
"COMPASS CINVEN VIII PRIVATE EQUITY FONDO DE INVERSIÓN","10273","A","FINRE","AAAw+cAAhAABQKHAAz","Sin clasificacion","CFI"
"COMPASS CINVEN VIII PRIVATE EQUITY FONDO DE INVERSIÓN","10273","B","FINRE","AAAw+cAAhAABQKHAAz","Sin clasificacion","CFI"
"COMPASS CINVEN VIII PRIVATE EQUITY FONDO DE INVERSIÓN","10273","C","FINRE","AAAw+cAAhAABQKHAAz","Sin clasificacion","CFI"
"COMPASS CINVEN VIII PRIVATE EQUITY FONDO DE INVERSIÓN","10273","I","FINRE","AAAw+cAAhAABQKHAAz","Sin clasificacion","CFI"
"COMPASS CINVEN VIII PRIVATE EQUITY FONDO DE INVERSIÓN","10273","IA","FINRE","AAAw+cAAhAABQKHAAz","Sin clasificacion","CFI"
"COMPASS COF III PRIVATE DEBT FONDO DE INVERSIÓN","9832","A","FINRE","AAAw+cAAhAABP4XAA7","Sin clasificacion","CFI"
"COMPASS COF III PRIVATE DEBT FONDO DE INVERSIÓN","9832","B","FINRE","AAAw+cAAhAABP4XAA7","Sin clasificacion","CFI"
"COMPASS COF III PRIVATE DEBT FONDO DE INVERSIÓN","9832","C","FINRE","AAAw+cAAhAABP4XAA7","Sin clasificacion","CFI"
"COMPASS COF III PRIVATE DEBT FONDO DE INVERSIÓN","9832","I","FINRE","AAAw+cAAhAABP4XAA7","Sin clasificacion","CFI"
"COMPASS COF III PRIVATE DEBT FONDO DE INVERSIÓN","9832","P","FINRE","AAAw+cAAhAABP4XAA7","Sin clasificacion","CFI"
"COMPASS COF III PRIVATE DEBT FONDO DE INVERSIÓN","9832","R","FINRE","AAAw+cAAhAABP4XAA7","Sin clasificacion","CFI"
"COMPASS CORE US EQUITIES FONDO DE INVERSIÓN","10598","A","FIRES","AAAw+cAAhAABQK/AAa","Sin clasificacion","CFI"
"COMPASS CORE US EQUITIES FONDO DE INVERSIÓN","10598","B","FIRES","AAAw+cAAhAABQK/AAa","Sin clasificacion","CFI"
"COMPASS CORE US EQUITIES FONDO DE INVERSIÓN","10598","CG","FIRES","AAAw+cAAhAABQK/AAa","Sin clasificacion","CFI"
"COMPASS CORE US EQUITIES FONDO DE INVERSIÓN","10598","H","FIRES","AAAw+cAAhAABQK/AAa","Sin clasificacion","CFI"
"COMPASS DEUDA PLUS FONDO DE INVERSION","7200","A","FIRES","AAAw+cAAhAABP4CAA7","Renta Fija - > 365 dias","CFI"
"COMPASS DEUDA PLUS FONDO DE INVERSION","7200","B","FIRES","AAAw+cAAhAABP4CAA7","Renta Fija - > 365 dias","CFI"
"COMPASS DEUDA PLUS FONDO DE INVERSION","7200","CG","FIRES","AAAw+cAAhAABP4CAA7","Renta Fija - > 365 dias","CFI"
"COMPASS DEUDA PLUS FONDO DE INVERSION","7200","DVA","FIRES","AAAw+cAAhAABP4CAA7","Renta Fija - > 365 dias","CFI"
"COMPASS DVA DEUDA PRIVADA USA FONDO DE INVERSIÓN","9958","A","FIRES","AAAw+cAAhAABQKHAAG","Sin clasificacion","CFI"
"COMPASS DVA DEUDA PRIVADA USA FONDO DE INVERSIÓN","9958","CG","FIRES","AAAw+cAAhAABQKHAAG","Sin clasificacion","CFI"
"COMPASS DVA E-FUND FONDO DE INVERSIÓN","10348","A","FIRES","AAAw+cAAhAABQKBAA7","Renta Variable - All/Large Cap","CFI"
"COMPASS DVA E-FUND FONDO DE INVERSIÓN","10348","CG","FIRES","AAAw+cAAhAABQKBAA7","Renta Variable - All/Large Cap","CFI"
"COMPASS DVA E-FUND FONDO DE INVERSIÓN","10348","COOPEUCH","FIRES","AAAw+cAAhAABQKBAA7","Renta Variable - All/Large Cap","CFI"
"COMPASS DVA MEDTECH FUND FONDO DE INVERSIÓN","9937","A","FIRES","AAAw+cAAhAABQKEAAG","Renta Variable - All/Large Cap","CFI"
"COMPASS DVA MEDTECH FUND FONDO DE INVERSIÓN","9937","CG","FIRES","AAAw+cAAhAABQKEAAG","Renta Variable - All/Large Cap","CFI"
"COMPASS DVA MULTIAXIS FONDO DE INVERSIÓN","9118","A","FIRES","AAAw+cAAhAABP4MAAV","Renta Variable - All/Large Cap","CFI"
"COMPASS DVA MULTIAXIS FONDO DE INVERSIÓN","9118","C","FIRES","AAAw+cAAhAABP4MAAV","Renta Variable - All/Large Cap","CFI"
"COMPASS DVA MULTIAXIS FONDO DE INVERSIÓN","9118","CG","FIRES","AAAw+cAAhAABP4MAAV","Renta Variable - All/Large Cap","CFI"
"COMPASS DVA MULTIAXIS FONDO DE INVERSIÓN","9118","D","FIRES","AAAw+cAAhAABP4MAAV","Renta Variable - All/Large Cap","CFI"
"COMPASS DVA SILICON FUND FONDO DE INVERSIÓN","9725","C","FIRES","AAAw+cAAhAABP4WAAf","Renta Variable - All/Large Cap","CFI"
"COMPASS DVA SILICON FUND FONDO DE INVERSIÓN","9725","CG","FIRES","AAAw+cAAhAABP4WAAf","Renta Variable - All/Large Cap","CFI"
"COMPASS FRO III PRIVATE EQUITY FONDO DE INVERSION","9605","A","FINRE","AAAw+cAAhAABP4XAAM","Sin clasificacion","CFI"
"COMPASS FRO III PRIVATE EQUITY FONDO DE INVERSION","9605","B","FINRE","AAAw+cAAhAABP4XAAM","Sin clasificacion","CFI"
"COMPASS FRO III PRIVATE EQUITY FONDO DE INVERSION","9605","C","FINRE","AAAw+cAAhAABP4XAAM","Sin clasificacion","CFI"
"COMPASS FRO III PRIVATE EQUITY FONDO DE INVERSION","9605","I","FINRE","AAAw+cAAhAABP4XAAM","Sin clasificacion","CFI"
"COMPASS GLOBAL CREDIT CLP FONDO DE INVERSION","9363","A","FIRES","AAAw+cAAhAABP4OAA8","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT CLP FONDO DE INVERSION","9363","B","FIRES","AAAw+cAAhAABP4OAA8","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT CLP FONDO DE INVERSION","9363","C","FIRES","AAAw+cAAhAABP4OAA8","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT CLP FONDO DE INVERSION","9363","CG","FIRES","AAAw+cAAhAABP4OAA8","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT CLP FONDO DE INVERSION","9363","D","FIRES","AAAw+cAAhAABP4OAA8","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT CLP FONDO DE INVERSION","9363","DVA","FIRES","AAAw+cAAhAABP4OAA8","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT USD FONDO DE INVERSION","9364","A","FIRES","AAAw+cAAhAABP4PAA6","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT USD FONDO DE INVERSION","9364","B","FIRES","AAAw+cAAhAABP4PAA6","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT USD FONDO DE INVERSION","9364","C","FIRES","AAAw+cAAhAABP4PAA6","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT USD FONDO DE INVERSION","9364","CG","FIRES","AAAw+cAAhAABP4PAA6","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT USD FONDO DE INVERSION","9364","D","FIRES","AAAw+cAAhAABP4PAA6","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT USD FONDO DE INVERSION","9364","DVA","FIRES","AAAw+cAAhAABP4PAA6","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT USD FONDO DE INVERSION","9364","E","FIRES","AAAw+cAAhAABP4PAA6","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL CREDIT USD FONDO DE INVERSION","9364","F","FIRES","AAAw+cAAhAABP4PAA6","Renta Fija - > 365 dias","CFI"
"COMPASS GLOBAL EQUITY FONDO DE INVERSION","9095","A","FIRES","AAAw+cAAhAABP4KAAH","Renta Variable - All/Large Cap","CFI"
"COMPASS GLOBAL EQUITY FONDO DE INVERSION","9095","B","FIRES","AAAw+cAAhAABP4KAAH","Renta Variable - All/Large Cap","CFI"
"COMPASS GLOBAL EQUITY FONDO DE INVERSION","9095","CG","FIRES","AAAw+cAAhAABP4KAAH","Renta Variable - All/Large Cap","CFI"
"COMPASS GLOBAL INVESTMENTS FONDO DE INVERSION","9165","A","FINRE","AAAw+cAAhAABP4LAAc","Sin clasificacion","CFI"
"COMPASS GLOBAL INVESTMENTS FONDO DE INVERSION","9165","E","FINRE","AAAw+cAAhAABP4LAAc","Sin clasificacion","CFI"
"COMPASS GLOBAL INVESTMENTS II FONDO DE INVERSION","9275","A","FINRE","AAAw+cAAhAABP4OAAx","Sin clasificacion","CFI"
"COMPASS GLOBAL INVESTMENTS III FONDO DE INVERSION","9308","A","FINRE","AAAw+cAAhAABP4LAA0","Sin clasificacion","CFI"
"COMPASS GSO COF IV PRIVATE DEBT FONDO DE INVERSION","9878","A","FINRE","AAAw+cAAhAABP4VAA8","Sin clasificacion","CFI"
"COMPASS GSO COF IV PRIVATE DEBT FONDO DE INVERSION","9878","B","FINRE","AAAw+cAAhAABP4VAA8","Sin clasificacion","CFI"
"COMPASS GSO COF IV PRIVATE DEBT FONDO DE INVERSION","9878","C","FINRE","AAAw+cAAhAABP4VAA8","Sin clasificacion","CFI"
"COMPASS GSO COF IV PRIVATE DEBT FONDO DE INVERSION","9878","I","FINRE","AAAw+cAAhAABP4VAA8","Sin clasificacion","CFI"
"COMPASS GSO COF IV PRIVATE DEBT FONDO DE INVERSION","9878","R","FINRE","AAAw+cAAhAABP4VAA8","Sin clasificacion","CFI"
"COMPASS LATAM CORPORATE DEBT FONDO DE INVERSION","9102","A","FIRES","AAAw+cAAhAABP4JAAr","Renta Fija - > 365 dias","CFI"
"COMPASS LATAM CORPORATE DEBT FONDO DE INVERSION","9102","B","FIRES","AAAw+cAAhAABP4JAAr","Renta Fija - > 365 dias","CFI"
"COMPASS LATAM CORPORATE DEBT FONDO DE INVERSION","9102","CG","FIRES","AAAw+cAAhAABP4JAAr","Renta Fija - > 365 dias","CFI"
"COMPASS LATAM CORPORATE DEBT FONDO DE INVERSION","9102","DVA","FIRES","AAAw+cAAhAABP4JAAr","Renta Fija - > 365 dias","CFI"
"COMPASS LCP IX PRIVATE EQUITY FONDO DE INVERSION","9621","A","FINRE","AAAw+cAAhAABP4XAAQ","Sin clasificacion","CFI"
"COMPASS LCP IX PRIVATE EQUITY FONDO DE INVERSION","9621","B","FINRE","AAAw+cAAhAABP4XAAQ","Sin clasificacion","CFI"
"COMPASS LCP IX PRIVATE EQUITY FONDO DE INVERSION","9621","C","FINRE","AAAw+cAAhAABP4XAAQ","Sin clasificacion","CFI"
"COMPASS LCP IX PRIVATE EQUITY FONDO DE INVERSION","9621","I","FINRE","AAAw+cAAhAABP4XAAQ","Sin clasificacion","CFI"
"COMPASS LCP IX PRIVATE EQUITY FONDO DE INVERSION","9621","R","FINRE","AAAw+cAAhAABP4XAAQ","Sin clasificacion","CFI"
"COMPASS LCP X PRIVATE EQUITY FONDO DE INVERSIÓN","10115","A","FINRE","AAAw+cAAhAABQKFAAb","Sin clasificacion","CFI"
"COMPASS LCP X PRIVATE EQUITY FONDO DE INVERSIÓN","10115","B","FINRE","AAAw+cAAhAABQKFAAb","Sin clasificacion","CFI"
"COMPASS LCP X PRIVATE EQUITY FONDO DE INVERSIÓN","10115","C","FINRE","AAAw+cAAhAABQKFAAb","Sin clasificacion","CFI"
"COMPASS LCP X PRIVATE EQUITY FONDO DE INVERSIÓN","10115","I","FINRE","AAAw+cAAhAABQKFAAb","Sin clasificacion","CFI"
"COMPASS LCP X PRIVATE EQUITY FONDO DE INVERSIÓN","10115","IA","FINRE","AAAw+cAAhAABQKFAAb","Sin clasificacion","CFI"
"COMPASS LCP X PRIVATE EQUITY FONDO DE INVERSIÓN","10115","R","FINRE","AAAw+cAAhAABQKFAAb","Sin clasificacion","CFI"
"COMPASS LS 12 FONDO DE INVERSIÓN","10423","A","FINRE","AAAw+cAAhAABQK8AAH","Sin clasificacion","CFI"
